id;pais;ISO2;continente;subcontinente;topico_number;topico;importancia_topico;periodo;cantidad
668;Argentina;AR;America;America del Sur;Topic09;T09 - Familia;0.02673766388;2010_2012;45
669;Argentina;AR;America;America del Sur;Topic09;T09 - Familia;0.00992657351052632;2013_2015;76
670;Argentina;AR;America;America del Sur;Topic09;T09 - Familia;0.0103502028434783;2016_2018;69
672;Argentina;AR;America;America del Sur;Topic11;T11 - Enferm. transm. Sexual;0.00920879523529412;2007_2009;17
673;Argentina;AR;America;America del Sur;Topic11;T11 - Enferm. transm. Sexual;0.00579813033333333;2010_2012;45
674;Argentina;AR;America;America del Sur;Topic11;T11 - Enferm. transm. Sexual;0.0105543410052632;2013_2015;76
675;Argentina;AR;America;America del Sur;Topic11;T11 - Enferm. transm. Sexual;0.00911855031304348;2016_2018;69
677;Argentina;AR;America;America del Sur;Topic12;T12 - Cuestionarios;0.0290296306941176;2007_2009;17
678;Argentina;AR;America;America del Sur;Topic12;T12 - Cuestionarios;0.03210507596;2010_2012;45
679;Argentina;AR;America;America del Sur;Topic12;T12 - Cuestionarios;0.0150271844052632;2013_2015;76
680;Argentina;AR;America;America del Sur;Topic12;T12 - Cuestionarios;0.0101557313913043;2016_2018;69
682;Argentina;AR;America;America del Sur;Topic16;T16 - Trabajadoras sexuales;0.000789325305882353;2007_2009;17
683;Argentina;AR;America;America del Sur;Topic16;T16 - Trabajadoras sexuales;0.00970772678666667;2010_2012;45
684;Argentina;AR;America;America del Sur;Topic16;T16 - Trabajadoras sexuales;0.0183818169552632;2013_2015;76
685;Argentina;AR;America;America del Sur;Topic16;T16 - Trabajadoras sexuales;0.00717383579130435;2016_2018;69
687;Argentina;AR;America;America del Sur;Topic17;T17 - Autoestima;0.0156111004941176;2007_2009;17
688;Argentina;AR;America;America del Sur;Topic17;T17 - Autoestima;0.01312034064;2010_2012;45
689;Argentina;AR;America;America del Sur;Topic17;T17 - Autoestima;0.0141051508973684;2013_2015;76
690;Argentina;AR;America;America del Sur;Topic17;T17 - Autoestima;0.00656881349565217;2016_2018;69
692;Argentina;AR;America;America del Sur;Topic21;T21 - Identidades de genero;0.0366597753176471;2007_2009;17
693;Argentina;AR;America;America del Sur;Topic21;T21 - Identidades de genero;0.04234291752;2010_2012;45
694;Argentina;AR;America;America del Sur;Topic21;T21 - Identidades de genero;0.05106496215;2013_2015;76
695;Argentina;AR;America;America del Sur;Topic21;T21 - Identidades de genero;0.056007778226087;2016_2018;69
697;Argentina;AR;America;America del Sur;Topic30;T30 - Cigarrillo;0.0102612289764706;2007_2009;17
698;Argentina;AR;America;America del Sur;Topic30;T30 - Cigarrillo;0.00215359126666667;2010_2012;45
699;Argentina;AR;America;America del Sur;Topic30;T30 - Cigarrillo;0.0104562523342105;2013_2015;76
700;Argentina;AR;America;America del Sur;Topic30;T30 - Cigarrillo;0.0044080195826087;2016_2018;69
702;Argentina;AR;America;America del Sur;Topic32;T32 - Orientación sexual;0.00613919682352941;2007_2009;17
703;Argentina;AR;America;America del Sur;Topic32;T32 - Orientación sexual;0.00768666421333333;2010_2012;45
704;Argentina;AR;America;America del Sur;Topic32;T32 - Orientación sexual;0.00513984636315789;2013_2015;76
705;Argentina;AR;America;America del Sur;Topic32;T32 - Orientación sexual;0.00557484829565217;2016_2018;69
707;Argentina;AR;America;America del Sur;Topic33;T33 - Marketing;0.00464824902352941;2007_2009;17
708;Argentina;AR;America;America del Sur;Topic33;T33 - Marketing;0.00606318772;2010_2012;45
709;Argentina;AR;America;America del Sur;Topic33;T33 - Marketing;0.00508099316052632;2013_2015;76
710;Argentina;AR;America;America del Sur;Topic33;T33 - Marketing;0.011776326826087;2016_2018;69
712;Argentina;AR;America;America del Sur;Topic36;T36 - Violencia de pareja;0.00534987151764706;2007_2009;17
713;Argentina;AR;America;America del Sur;Topic36;T36 - Violencia de pareja;0.00394272862666667;2010_2012;45
714;Argentina;AR;America;America del Sur;Topic36;T36 - Violencia de pareja;0.00676811830263158;2013_2015;76
715;Argentina;AR;America;America del Sur;Topic36;T36 - Violencia de pareja;0.017243135426087;2016_2018;69
717;Argentina;AR;America;America del Sur;Topic38;T38 - Lenguaje feminista;0.00228027310588235;2007_2009;17
718;Argentina;AR;America;America del Sur;Topic38;T38 - Lenguaje feminista;0.00516861904;2010_2012;45
719;Argentina;AR;America;America del Sur;Topic38;T38 - Lenguaje feminista;0.00537525917368421;2013_2015;76
720;Argentina;AR;America;America del Sur;Topic38;T38 - Lenguaje feminista;0.00583414356521739;2016_2018;69
722;Argentina;AR;America;America del Sur;Topic41;T41 - Lugar de trabajo;0.0164881286117647;2007_2009;17
723;Argentina;AR;America;America del Sur;Topic41;T41 - Lugar de trabajo;0.00884629028;2010_2012;45
724;Argentina;AR;America;America del Sur;Topic41;T41 - Lugar de trabajo;0.0212656238842105;2013_2015;76
725;Argentina;AR;America;America del Sur;Topic41;T41 - Lugar de trabajo;0.0160114828956522;2016_2018;69
727;Argentina;AR;America;America del Sur;Topic43;T43 - Inequidad de género;0.0767399602941176;2007_2009;17
728;Argentina;AR;America;America del Sur;Topic43;T43 - Inequidad de género;0.0125570936933333;2010_2012;45
729;Argentina;AR;America;America del Sur;Topic43;T43 - Inequidad de género;0.0206770918578947;2013_2015;76
730;Argentina;AR;America;America del Sur;Topic43;T43 - Inequidad de género;0.0252596808434783;2016_2018;69
732;Argentina;AR;America;America del Sur;Topic48;T48 - Imagen corporal;0.00657771088235294;2007_2009;17
733;Argentina;AR;America;America del Sur;Topic48;T48 - Imagen corporal;0.0084487042;2010_2012;45
734;Argentina;AR;America;America del Sur;Topic48;T48 - Imagen corporal;0.0164985144710526;2013_2015;76
735;Argentina;AR;America;America del Sur;Topic48;T48 - Imagen corporal;0.0140235524956522;2016_2018;69
737;Argentina;AR;America;America del Sur;Topic52;T52 - Experimentos;0.0263985463411765;2007_2009;17
738;Argentina;AR;America;America del Sur;Topic52;T52 - Experimentos;0.0255117734666667;2010_2012;45
739;Argentina;AR;America;America del Sur;Topic52;T52 - Experimentos;0.0191665263236842;2013_2015;76
740;Argentina;AR;America;America del Sur;Topic52;T52 - Experimentos;0.0250219935130435;2016_2018;69
742;Argentina;AR;America;America del Sur;Topic55;T55 - Racismo;0.0265739519647059;2007_2009;17
743;Argentina;AR;America;America del Sur;Topic55;T55 - Racismo;0.0109336172;2010_2012;45
744;Argentina;AR;America;America del Sur;Topic55;T55 - Racismo;0.0182444928157895;2013_2015;76
745;Argentina;AR;America;America del Sur;Topic55;T55 - Racismo;0.0186476514695652;2016_2018;69
747;Argentina;AR;America;America del Sur;Topic59;T59 - Escuela;0.00763014462352941;2007_2009;17
748;Argentina;AR;America;America del Sur;Topic59;T59 - Escuela;0.00470476861333333;2010_2012;45
749;Argentina;AR;America;America del Sur;Topic59;T59 - Escuela;0.00678773603684211;2013_2015;76
750;Argentina;AR;America;America del Sur;Topic59;T59 - Escuela;0.00676328494782609;2016_2018;69
752;Argentina;AR;America;America del Sur;Topic62;T62 - Violencia domestica;0.00789325305882353;2007_2009;17
753;Argentina;AR;America;America del Sur;Topic62;T62 - Violencia domestica;0.0197467753066667;2010_2012;45
754;Argentina;AR;America;America del Sur;Topic62;T62 - Violencia domestica;0.0136931784789474;2013_2015;76
755;Argentina;AR;America;America del Sur;Topic62;T62 - Violencia domestica;0.0218888423391304;2016_2018;69
757;Argentina;AR;America;America del Sur;Topic72;T72 - Abuso de sustancias;0.00964730929411765;2007_2009;17
758;Argentina;AR;America;America del Sur;Topic72;T72 - Abuso de sustancias;0.0158703110266667;2010_2012;45
759;Argentina;AR;America;America del Sur;Topic72;T72 - Abuso de sustancias;0.0164788967368421;2013_2015;76
760;Argentina;AR;America;America del Sur;Topic72;T72 - Abuso de sustancias;0.0136994334086957;2016_2018;69
762;Argentina;AR;America;America del Sur;Topic73;T73 - Estereotipos de género;0.0375368034352941;2007_2009;17
763;Argentina;AR;America;America del Sur;Topic73;T73 - Estereotipos de género;0.00868062941333333;2010_2012;45
764;Argentina;AR;America;America del Sur;Topic73;T73 - Estereotipos de género;0.0143013282394737;2013_2015;76
765;Argentina;AR;America;America del Sur;Topic73;T73 - Estereotipos de género;0.0126838602695652;2016_2018;69
767;Argentina;AR;America;America del Sur;Topic84;T84 - Acoso (Bullying);0.0172774539176471;2007_2009;17
768;Argentina;AR;America;America del Sur;Topic84;T84 - Acoso (Bullying);0.04542420964;2010_2012;45
769;Argentina;AR;America;America del Sur;Topic84;T84 - Acoso (Bullying);0.0662687061631579;2013_2015;76
770;Argentina;AR;America;America del Sur;Topic84;T84 - Acoso (Bullying);0.0376410299652174;2016_2018;69
772;Argentina;AR;America;America del Sur;Topic90;T90 - Terapia;0.0116644739647059;2007_2009;17
773;Argentina;AR;America;America del Sur;Topic90;T90 - Terapia;0.01312034064;2010_2012;45
774;Argentina;AR;America;America del Sur;Topic90;T90 - Terapia;0.0100050444473684;2013_2015;76
775;Argentina;AR;America;America del Sur;Topic90;T90 - Terapia;0.0108471854434783;2016_2018;69
777;Argentina;AR;America;America del Sur;Topic92;T92 - Género y trabajo;0.0238551648;2007_2009;17
778;Argentina;AR;America;America del Sur;Topic92;T92 - Género y trabajo;0.0114968641466667;2010_2012;45
779;Argentina;AR;America;America del Sur;Topic92;T92 - Género y trabajo;0.0131046464526316;2013_2015;76
780;Argentina;AR;America;America del Sur;Topic92;T92 - Género y trabajo;0.00965874879130435;2016_2018;69
782;Argentina;AR;America;America del Sur;Topic94;T94 - Diversidad de género;0.0108751486588235;2007_2009;17
783;Argentina;AR;America;America del Sur;Topic94;T94 - Diversidad de género;0.01023784156;2010_2012;45
784;Argentina;AR;America;America del Sur;Topic94;T94 - Diversidad de género;0.00651308775789474;2013_2015;76
785;Argentina;AR;America;America del Sur;Topic94;T94 - Diversidad de género;0.0113225601043478;2016_2018;69
787;Argentina;AR;America;America del Sur;Topic96;T96 - Teoría feminista;0.0918248439176471;2007_2009;17
788;Argentina;AR;America;America del Sur;Topic96;T96 - Teoría feminista;0.10208022604;2010_2012;45
789;Argentina;AR;America;America del Sur;Topic96;T96 - Teoría feminista;0.116529341210526;2013_2015;76
790;Argentina;AR;America;America del Sur;Topic96;T96 - Teoría feminista;0.116920558634783;2016_2018;69
792;Argentina;AR;America;America del Sur;Topic97;T97 - Acoso sexual;0.00692852212941176;2007_2009;17
793;Argentina;AR;America;America del Sur;Topic97;T97 - Acoso sexual;0.00718968161333333;2010_2012;45
794;Argentina;AR;America;America del Sur;Topic97;T97 - Acoso sexual;0.00441399019736842;2013_2015;76
795;Argentina;AR;America;America del Sur;Topic97;T97 - Acoso sexual;0.0044080195826087;2016_2018;69
797;Argentina;AR;America;America del Sur;Topic99;T99 - Cine;0.00806865868235294;2007_2009;17
798;Argentina;AR;America;America del Sur;Topic99;T99 - Cine;0.01312034064;2010_2012;45
799;Argentina;AR;America;America del Sur;Topic99;T99 - Cine;0.00810212422894737;2013_2015;76
800;Argentina;AR;America;America del Sur;Topic99;T99 - Cine;0.0246330506086957;2016_2018;69
801;Austria;AT;Europa;Europa Occidental;Topic03;T03 - Educacion superior;0.016300776;2004_2006;12
802;Austria;AT;Europa;Europa Occidental;Topic03;T03 - Educacion superior;0.0198202617272727;2007_2009;43
803;Austria;AT;Europa;Europa Occidental;Topic03;T03 - Educacion superior;0.0363824264333333;2010_2012;72
804;Austria;AT;Europa;Europa Occidental;Topic03;T03 - Educacion superior;0.0499956727317073;2013_2015;82
805;Austria;AT;Europa;Europa Occidental;Topic03;T03 - Educacion superior;0.0250035043438017;2016_2018;121
806;Austria;AT;Europa;Europa Occidental;Topic06;T06 - Religión;0.009508786;2004_2006;12
807;Austria;AT;Europa;Europa Occidental;Topic06;T06 - Religión;0.0291191134909091;2007_2009;43
808;Austria;AT;Europa;Europa Occidental;Topic06;T06 - Religión;0.0230701260333333;2010_2012;72
809;Austria;AT;Europa;Europa Occidental;Topic06;T06 - Religión;0.0194416572292683;2013_2015;82
810;Austria;AT;Europa;Europa Occidental;Topic06;T06 - Religión;0.0148458307041322;2016_2018;121
811;Austria;AT;Europa;Europa Occidental;Topic08;T08 - Analisis estadístico;0.0539284006;2004_2006;12
812;Austria;AT;Europa;Europa Occidental;Topic08;T08 - Analisis estadístico;0.0531257108727273;2007_2009;43
813;Austria;AT;Europa;Europa Occidental;Topic08;T08 - Analisis estadístico;0.0402085808;2010_2012;72
814;Austria;AT;Europa;Europa Occidental;Topic08;T08 - Analisis estadístico;0.0374122688195122;2013_2015;82
815;Austria;AT;Europa;Europa Occidental;Topic08;T08 - Analisis estadístico;0.0450898324561983;2016_2018;121
816;Austria;AT;Europa;Europa Occidental;Topic09;T09 - Familia;0.0241794844;2004_2006;12
817;Austria;AT;Europa;Europa Occidental;Topic09;T09 - Familia;0.0321569853818182;2007_2009;43
818;Austria;AT;Europa;Europa Occidental;Topic09;T09 - Familia;0.0237493250333333;2010_2012;72
819;Austria;AT;Europa;Europa Occidental;Topic09;T09 - Familia;0.0135773536682927;2013_2015;82
820;Austria;AT;Europa;Europa Occidental;Topic09;T09 - Familia;0.0210428199272727;2016_2018;121
821;Austria;AT;Europa;Europa Occidental;Topic11;T11 - Enferm. transm. Sexual;0.0096446258;2004_2006;12
822;Austria;AT;Europa;Europa Occidental;Topic11;T11 - Enferm. transm. Sexual;0.0113364487636364;2007_2009;43
823;Austria;AT;Europa;Europa Occidental;Topic11;T11 - Enferm. transm. Sexual;0.0310393943;2010_2012;72
824;Austria;AT;Europa;Europa Occidental;Topic11;T11 - Enferm. transm. Sexual;0.0230795133365854;2013_2015;82
825;Austria;AT;Europa;Europa Occidental;Topic11;T11 - Enferm. transm. Sexual;0.00992865447272727;2016_2018;121
826;Austria;AT;Europa;Europa Occidental;Topic12;T12 - Cuestionarios;0.0114105432;2004_2006;12
827;Austria;AT;Europa;Europa Occidental;Topic12;T12 - Cuestionarios;0.0398257595454545;2007_2009;43
828;Austria;AT;Europa;Europa Occidental;Topic12;T12 - Cuestionarios;0.0436272157666667;2010_2012;72
829;Austria;AT;Europa;Europa Occidental;Topic12;T12 - Cuestionarios;0.033396711804878;2013_2015;82
830;Austria;AT;Europa;Europa Occidental;Topic12;T12 - Cuestionarios;0.0240335408132231;2016_2018;121
831;Austria;AT;Europa;Europa Occidental;Topic16;T16 - Trabajadoras sexuales;0.0171158148;2004_2006;12
832;Austria;AT;Europa;Europa Occidental;Topic16;T16 - Trabajadoras sexuales;0.00459385505454545;2007_2009;43
833;Austria;AT;Europa;Europa Occidental;Topic16;T16 - Trabajadoras sexuales;0.0222324472666667;2010_2012;72
834;Austria;AT;Europa;Europa Occidental;Topic16;T16 - Trabajadoras sexuales;0.0150285203121951;2013_2015;82
835;Austria;AT;Europa;Europa Occidental;Topic16;T16 - Trabajadoras sexuales;0.00855453947107438;2016_2018;121
836;Austria;AT;Europa;Europa Occidental;Topic17;T17 - Autoestima;0.0460496922;2004_2006;12
837;Austria;AT;Europa;Europa Occidental;Topic17;T17 - Autoestima;0.0187829396181818;2007_2009;43
838;Austria;AT;Europa;Europa Occidental;Topic17;T17 - Autoestima;0.0178176537666667;2010_2012;72
839;Austria;AT;Europa;Europa Occidental;Topic17;T17 - Autoestima;0.0102178034926829;2013_2015;82
840;Austria;AT;Europa;Europa Occidental;Topic17;T17 - Autoestima;0.0223899914975207;2016_2018;121
841;Austria;AT;Europa;Europa Occidental;Topic21;T21 - Identidades de genero;0.0016300776;2004_2006;12
842;Austria;AT;Europa;Europa Occidental;Topic21;T21 - Identidades de genero;0.0337870629818182;2007_2009;43
843;Austria;AT;Europa;Europa Occidental;Topic21;T21 - Identidades de genero;0.029884756;2010_2012;72
844;Austria;AT;Europa;Europa Occidental;Topic21;T21 - Identidades de genero;0.0381080336487805;2013_2015;82
845;Austria;AT;Europa;Europa Occidental;Topic21;T21 - Identidades de genero;0.0321300419504132;2016_2018;121
846;Austria;AT;Europa;Europa Occidental;Topic30;T30 - Cigarrillo;0.000679199;2004_2006;12
847;Austria;AT;Europa;Europa Occidental;Topic30;T30 - Cigarrillo;0.0152634538909091;2007_2009;43
848;Austria;AT;Europa;Europa Occidental;Topic30;T30 - Cigarrillo;0.0115690229666667;2010_2012;72
849;Austria;AT;Europa;Europa Occidental;Topic30;T30 - Cigarrillo;0.0153664632292683;2013_2015;82
850;Austria;AT;Europa;Europa Occidental;Topic30;T30 - Cigarrillo;0.0106830705520661;2016_2018;121
851;Austria;AT;Europa;Europa Occidental;Topic32;T32 - Orientación sexual;0.0096446258;2004_2006;12
852;Austria;AT;Europa;Europa Occidental;Topic32;T32 - Orientación sexual;0.0168194370545455;2007_2009;43
853;Austria;AT;Europa;Europa Occidental;Topic32;T32 - Orientación sexual;0.00296583563333333;2010_2012;72
854;Austria;AT;Europa;Europa Occidental;Topic32;T32 - Orientación sexual;0.0122454609951219;2013_2015;82
855;Austria;AT;Europa;Europa Occidental;Topic32;T32 - Orientación sexual;0.0199516109553719;2016_2018;121
856;Austria;AT;Europa;Europa Occidental;Topic33;T33 - Marketing;0.0167082954;2004_2006;12
857;Austria;AT;Europa;Europa Occidental;Topic33;T33 - Marketing;0.0205982533090909;2007_2009;43
858;Austria;AT;Europa;Europa Occidental;Topic33;T33 - Marketing;0.0134707801666667;2010_2012;72
859;Austria;AT;Europa;Europa Occidental;Topic33;T33 - Marketing;0.0165790819317073;2013_2015;82
860;Austria;AT;Europa;Europa Occidental;Topic33;T33 - Marketing;0.0153308124694215;2016_2018;121
861;Austria;AT;Europa;Europa Occidental;Topic36;T36 - Violencia de pareja;0.0004075194;2004_2006;12
862;Austria;AT;Europa;Europa Occidental;Topic36;T36 - Violencia de pareja;0.00392700512727273;2007_2009;43
863;Austria;AT;Europa;Europa Occidental;Topic36;T36 - Violencia de pareja;0.0103691047333333;2010_2012;72
864;Austria;AT;Europa;Europa Occidental;Topic36;T36 - Violencia de pareja;0.00930336971707317;2013_2015;82
865;Austria;AT;Europa;Europa Occidental;Topic36;T36 - Violencia de pareja;0.00866231319669421;2016_2018;121
866;Austria;AT;Europa;Europa Occidental;Topic38;T38 - Lenguaje feminista;0.0021734368;2004_2006;12
867;Austria;AT;Europa;Europa Occidental;Topic38;T38 - Lenguaje feminista;0.00426043009090909;2007_2009;43
868;Austria;AT;Europa;Europa Occidental;Topic38;T38 - Lenguaje feminista;0.00803718816666667;2010_2012;72
869;Austria;AT;Europa;Europa Occidental;Topic38;T38 - Lenguaje feminista;0.00467156385365854;2013_2015;82
870;Austria;AT;Europa;Europa Occidental;Topic38;T38 - Lenguaje feminista;0.00369125010247934;2016_2018;121
871;Austria;AT;Europa;Europa Occidental;Topic41;T41 - Lugar de trabajo;0.0357258674;2004_2006;12
872;Austria;AT;Europa;Europa Occidental;Topic41;T41 - Lugar de trabajo;0.0288227357454545;2007_2009;43
873;Austria;AT;Europa;Europa Occidental;Topic41;T41 - Lugar de trabajo;0.0351372282666667;2010_2012;72
874;Austria;AT;Europa;Europa Occidental;Topic41;T41 - Lugar de trabajo;0.0388037984780488;2013_2015;82
875;Austria;AT;Europa;Europa Occidental;Topic41;T41 - Lugar de trabajo;0.0221340288991736;2016_2018;121
876;Austria;AT;Europa;Europa Occidental;Topic43;T43 - Inequidad de género;0.0696858174;2004_2006;12
877;Austria;AT;Europa;Europa Occidental;Topic43;T43 - Inequidad de género;0.0384550124727273;2007_2009;43
878;Austria;AT;Europa;Europa Occidental;Topic43;T43 - Inequidad de género;0.0253567626666667;2010_2012;72
879;Austria;AT;Europa;Europa Occidental;Topic43;T43 - Inequidad de género;0.0466361225560976;2013_2015;82
880;Austria;AT;Europa;Europa Occidental;Topic43;T43 - Inequidad de género;0.0487271956958678;2016_2018;121
881;Austria;AT;Europa;Europa Occidental;Topic48;T48 - Imagen corporal;0.000679199;2004_2006;12
882;Austria;AT;Europa;Europa Occidental;Topic48;T48 - Imagen corporal;0.0121144403454545;2007_2009;43
883;Austria;AT;Europa;Europa Occidental;Topic48;T48 - Imagen corporal;0.0116822228;2010_2012;72
884;Austria;AT;Europa;Europa Occidental;Topic48;T48 - Imagen corporal;0.0108539313365854;2013_2015;82
885;Austria;AT;Europa;Europa Occidental;Topic48;T48 - Imagen corporal;0.0106022402578512;2016_2018;121
886;Austria;AT;Europa;Europa Occidental;Topic52;T52 - Experimentos;0.0014942378;2004_2006;12
887;Austria;AT;Europa;Europa Occidental;Topic52;T52 - Experimentos;0.0201907339090909;2007_2009;43
888;Austria;AT;Europa;Europa Occidental;Topic52;T52 - Experimentos;0.0519587235;2010_2012;72
